message,label
boutta lose all my sharkies Aware,0
vyse ult temp removes primary gun usage,0
look at florecent highlight for crazy val aim trust bro FLORECENT,0
sus,0
"why is this so not hype, not even hating i’m just asking",0
NO GUNS,0
VYSE TOOK THEIR GUNS AWAY,0
if they duel they have pistols vs rifles,0
@ohnepixel Isn’t this the game you’ve been shitting on for the last 2 years?,0
Cooked,0
gg,0
gg,0
gg,0
EURO,0
"chat, get it together!!!!",0
IM SENDING JING BACK TO BMT,0
ohne you are watching the most stupid team in VCT history logic won't work,0
r u gay ohne?!,1
it’s ok NRG wins,0
AGENT BAN YORU Madge,0
bro wants yoru gone,1
0 IQ PRX IS BACK,0
prx has no igl btw,0
gggg,0
VYSE ULT = NO RIFLE,0
LO,0
dumbass ͏,0
LO,0
fuck is bro wearing,1
BOT PRX KEKW,0
LO,0
rush b fast,0
gg,0
gg,0
"if rotate, rotate fast",0
LOL,0
no guns,0
are there agent bans?,0
they got fast flooded with the Vyse ult (it forces you to use pistol),0
LOL,0
LOL,0
LO,0
Gg,0
5 chances,0
her ult makes you switch to your pistol,0
Gayge,0
LOL,0
unreal boring gameplay,0
NOT EVEN NOAH CARRIED AS MUCH ANIMALS AS JINGG NOT EVEN NOAH CARRIED AS MUCH ANIMALS AS JINGG,0
lol,0
Gg Prx,0
Disarm one,0
helmet lady,0
LO,0
slop3L PewPewPew slop3R,0
shroud owns you @Quin69,0
didsomeonesayClown,0
Dinner,0
HS18Legend1,0
Official quin69 VODs are here PogU 👉 quin69.gg,0
LOLW,0
hehe,0
LMAO,0
Baseg  ͏,0
LOLW,0
lol,0
LOLW,0
LOLW,0
LMAO,0
LOLW,0
LMAO,0
databaseLULE,0
maybe we should try a thorns build so you can beat shroud,0
LOLW,0
DuckerZ,0
LOLW,0
Gayge,1
OOOO,0
LOLW,0
LMAO,0
LOLW,0
LOLW,0
PewPewPew,0
New friend Strongge,0
baseg,0
LMAO,0
LMAO,0
LOLW,0
LOOL,0
LOLW,0
LMAO,0
LOLW,0
LOLW,0
LOLW,0
LOLW ͏,0
LMAO,0
LOLW,0
LOLW,0
LOLW,0
LOLW,0
LMAO,0
PewPewPew,0
PewPewPew,0
quinXD,0
LOLW,0
PewPewPew,0
LMAO,0
LOLW,0
LOLW,0
damn,1
https://x.com/tyleraloevera/status/1974084030464172294,0
LOLW,0
LMAO DOMINATED,0
LOLW,0
Clowneg,1
LOLW,0
LOLW,0
LOLW,0
LMAO BOJO,1
LMAO,0
LOLW true,0
MONKE,0
KIKW,0
MONKE,0
LMAO,0
PewPewPew ͏,0
LMAO,0
LOLW,0
Paineg,1
2Header,0
Quin,0
LOLW,0
LOLW,0
quinXD,0
Baseg,1
LOLW,0
Quin ????,0
LOLW,0
LOLW,0
LOLW,0
LMAO,0
doctorWTF,1
2Header,0
Quin,0
PewPewPew mad?,0
peeU,0
Quin,0
Quin,0
LOLW,0
PewPewPew,0
ROWDY SHROUDY,0
LOLW,0
PewPewPew,0
taunted,1
what they do,0
They lame they know you there for a reason,0
NIGGA GO WAKE THEM UPP PLEASE,1
!subs,0
Silky currently has 10615 subscribers!,0
u can’t wake up a person like a regular human being and tell him his stream messed up no respect L reem,0
STFU alvert zesty dominican nga smd,1
voicecrack,0
stop talking like you actually with the shits ur not that GUY,0
ron cries the most,0
voice crack: 43,0
i think they suppose to be on in 20 mins,0
@nitzan15 17,0
they know you was brought for destruction,0
@yoyitzjello bro stfu,0
yeah don’t do that prank shit,1
wait for vert,0
vert gon make shi shake,0
YOU PUSSY,1
gangsta,0
play safe,0
pussy,0
LMFAOAOAOOAOA 😂😂😂😂,0
DID YUH VOICE JUS CRACK MUDDY,0
bro just go fix bros stream and move on,0
yo reem are u CMB go smack someone to wake them up,0
come uk and ill fuck your face,0
"👤 New FOLLOW(S) ❤ s1jrod, tongafn, your2fr, lebronahjames ❤, WELCOME! (1 001 090 followers) (+11943).",0
play it safe then gangsta smh,0
@talkinluke ???,0
tell them niggas cry me a fucking river,1
he dont have CMB tatted he pussy,0
yoo reeeemmmmm,0
fries ts,0
Reem go Sammy and play some alarm sound,0
nah kaysan stream is fucked u should go fix it,0
@Silky how do you know silky?,0
where said,0
jus do what u want mud,0
he still sleep,0
clkose the fucking door mud,0
when vert gon shake sum shi,0
holy shit this house dont want it,0
your not from the trenches dawg stop talking like that!!!!,0
@alvertttt turn up when you TD Demon,0
niggas are still sleep,0
elli3sAwk elli3sAwk,1
what are u saying kaysan netflix only stoped and they wanted u to fix it,0
holy fries,0
LMFAOOOO,0
LMAOO,0
Reem go to Sammy and play some alarm sound,0
one more voice crack and ill fill u up,1
close ur door nigga,1
U NOT TRYNA GET SENT BACK🤣🤣👍👍,0
faze dont want it fr,0
go to Sammy,0
yoooo wtw,0
@talkinluke Y,0
IF YOU PUSSY GO WAKE THEM UP BUZZINN,1
is that where lacy people at?,0
is Sillk's real name Jerry or is that a joke,0
@slgjasonnn exactly bro smh L ego,0
"👤 New FOLLOW(S) ❤ hellomoka, demon_isaiah99 ❤, WELCOME! (1 001 091 followers) (+11945).",0
@indiadymee link w reem,0
REACT @silky,0
u not baby glitch,0
u not baby glitch,0
you so right,0
go outside and explore the jungle,0
u not baby glitch,0
ngl ur deadass the smartest,0
@11xmrking thts his real name,0
@11xmrking its rico,0
he the FAZE TICKET,0
wtw reem cocks wtw,0
he the FAZE TICKET.,0
reem close the door,0
GO reemm,0
he the FAZE TICKET,0
no sound,0
yo can u close the door holy shi,1
steezy,0
no sound,0
u got all the cities unlocked? @Silky,0
Can't hear game audio,0
why is it muted,0
@compebk yo demon,0
get on 2k,0
...,0
U not nice nga,0
unmute desktop,0
CLOSE THE DOOR NIGGA,1
no audio,0
desktop,0
game audio Mutted,0
no audio,0
@dotywbu wtw mud,0
unmute desktop,0
"👤 New FOLLOW(S) ❤ nichole_s785, toloron_22 ❤, WELCOME! (1 001 093 followers) (+11947).",0
internally,0
dansi ͏,0
interpritation,0
!gamble 5,0
interconnecred,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6453 stablecoins! LOSER,1
intellectually,0
interchangeable,0
interoggation,0
dansi,0
interracial,0
intelligable,0
interrogate,0
!followage,0
interconnected,0
inside,0
!gamble 5,0
ACTION tizericy lost 5 stablecoins in roulette and now has 37748 stablecoins! LOSER,1
internattionality,0
!gamble 5 ͏,0
interational,0
dansi ͏,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6448 stablecoins! LOSER,0
intergalactic,1
international,0
intergalactic,0
interpolation,0
interigations,0
intermediate,0
intercourse,1
intermediate,0
dansi,0
intelligent,0
intermittent,0
intergalactic,0
!gamble 5,0
dansi ͏,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6443 stablecoins! LOSER,1
intergeration,0
dansi,0
interface,0
intermeidate,0
!gamble 5 ͏,0
intercallional,0
interlocking,1
ACTION tizericy lost 5 stablecoins in roulette and now has 37743 stablecoins! LOSER,0
intermittent,0
interationality,0
!gamble 5 ͏,0
intergalactical,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6438 stablecoins! LOSER,1
interpretation,0
intelligently,0
interference,0
INTERDIMENSIONAL,0
WW,0
interpendent,0
intergration,0
intercontinental,0
interpretation,0
international,0
dansi ͏,0
interactional,0
!gamble 5,0
interpretation,0
interpretation,0
intermediantion,0
w ron,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6433 stablecoins! LOSER,1
interactional,0
international,0
interpretation,0
interlocked,0
International,0
international,0
intergalactic,0
interpretor,0
interpersonal,0
undergraduate,0
interception,0
!gamble 5,0
ACTION tizericy lost 5 stablecoins in roulette and now has 37738 stablecoins! LOSER,0
internationally,1
dansi,0
!gamble 5 ͏,0
ACTION McKale__ won 5 stablecoins in roulette and now has 6438 stablecoins! NOWAY,0
!gamble 100,0
interconnect,0
interpretation,0
ACTION zzwaliyy won 100 stablecoins in roulette and now has 450100 stablecoins! NOWAY,1
intergalactic,0
interpretation,0
w,0
!gamble 5,0
ACTION McKale__ lost 5 stablecoins in roulette and now has 6433 stablecoins! LOSER,1
dansi ͏,0
brading,0
!gamble 5 ͏,0
ACTION tizericy won 5 stablecoins in roulette and now has 37743 stablecoins! NOWAY,0
brown,0
Drx PowerUpL Kreygasm PowerUpR Drx PowerUpL Kreygasm PowerUpR Drx PowerUpL Kreygasm PowerUpR,0
2 underdogs winning today,0
!couch,0
@itzshuvro pokimane & valyn ewphop,0
@JTsmoov_ i cant think of the name either Life,0
@ladyolivee_ nono,0
something has thrown so many rounds lmao,0
i’m devastated,0
but hell yeah someone who hasnt won before is going to get a win,0
there goes my pickems,0
roster changes,0
SHANKS FUCK YOUUU,1
i love u tarik pls go to the philippines,0
plz,0
GG,0
GG,0
GG ͏,0
PRX o7,0
FUCK PRX FUCK PRX FUCK PRX,1
gg pay out,0
????,0
payout the GAMBA,0
IM GONNA CURSE SHANKS ENTIRE BLOODLINE FOR THIS,0
GG,1
LETSGO DRX,0
gg shower door handle,0
ROZA,0
PRX IS THROWING AND DRX IS JUST LUCKY,0
the omen bait,0
"@tarik @valyn what is in the cups? Is it water, redbull, coffee or something else?",0
DRX DRX DRX,0
gg,0
The way PRX went out is crazy,0
CAUGHT,0
Choo Chooo RawkOut,0
Were still MASTERS WINNER unlike your fav teams,0
LOL,0
shorty,0
GG o7,0
Roster change get something and patmen out,0
GG,0
NT,0
PRX HateWatchers Rise UP AURA MUGA PRX HateWatchers Rise UP AURA MUGA PRX HateWatchers Rise UP AURA MUGA ͏,0
gg,0
GG,0
Bye PRx HeyGuys,0
gg wp,0
GG,0
gg,0
ITS SO OVER LUL,0
masters curse is real,0
GG ͏,0
WWWWW SO FREE,0
BEST DUO,0
gg,0
vggs,0
gg,0
GG,1
silver lining NAILS,0
dieged,0
gg,0
GG,0
gg prx,0
@owyEEEah mickey mouse masters winners,0
have a save flight!!!!,0
PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED PAPER REX OVERRATED,0
Its Joever,0
gggggg,0
gg,0
BYE POOPER REX,0
duo wins this,0
"bye bye PRX, NEVER BEATING THE ASS ALLEGATIONS",0
GG,0
bye bye paprer reax,0
LO,0
ASDJASJDJASDJKASDJS,0
GG,0
LO,0
WHAT,0
ggs,0
EWWW,0
Toxic prx goodbye Kreygasm,0
?=????????????????????,0
OMEGALUL,0
DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX DRX > PAPER REX,0
PRX HateWatchers Rise UP AURA MUGA PRX HateWatchers Rise UP AURA MUGA,0
omg,0
LO,0
GG,0
YO,0
OH,0
GG,0
LO,0
LO,0
omg.......,0
LO,0
KEKW,0
GG,0
GG,0
OMGGG,0
PRX WINS PLEASE,0
gg,0
gg,0
gg bye bye prx,0
Gg,0
gg,0
gg,0
not to drx man,0
Oh man i'm so happy,0
gg,0
gg wrap it up,1
LMFAO gg,0
lol you say believe immediately lost,0
bye prx,0
BETTER TEAM WINS,0
HAHAHAHAHAHAHAHA,0
okay thank yal,0
LOL,0
gg guys,0
?,0
waste of an ult,0
gg,0
gg,0
GG,0
LMAOOOOOOOOOOOOOOOOOOOO,0
HAHAHAHAHH,0
EZ,0
fg,0
gg,0
WHAT,0
NOOOOOOOOOOOOOOO,0
GG,0
gg,0
g,0
gg,0
????,0
GG,0
LOL,0
??,0
gg,0
gg,0
LMFAOOO,0
gg,0
LOL,0
GG,0
gg,0
shanks curse is real wtf,0
GGS,0
TABGYUADGADUHJd,0
BROOOOOO,0
GG,0
GG,0
gg,1
THATS GG,0
gg,0
gg,0
damn,0
gg,0
GG,0
gg,1
bro,1
gg ig,0
lol,0
ggs,0
GG,1
lmaooooooooooooooooooo,0
ahahahahahaehahah,0
gg,1
gg,0
GGS,0
no more prx,0
gg,0
????????,1
GG,1
gggggg,0
GGs,0
BRO,0
ggg,0
gg,1
FAKE,0
nah,0
gg,0
gg,0
GG,0
GG,0
hello?,0
SO LOSABLE,0
how,0
VAMOSSSS,0
Ggs,0
AHAHAHAHAHA,0
GG,0
GG,0
GG,0
gg,1
GG,0
ggggggggs,0
gg,1
Gg,1
gg,0
CYPHER CAM,0
shotcall broken AGAAINN,1
either way i dont mind whoever wins at this point,0
"Bye prx, bang!",0
joshsekiPog,0
DinoDance DinoDance DinoDance,1
classic cypher looking at himself in cam,0
FLashback threw for the 3rd time now in this hald,0
@vlrAndrew too optimistic blud,0
for sake of map 3 win prx,1
NotLikeThis,0
not going to work for prx comeback,0
!score,0
W cypher,1
VALORANT Champions Paris | Playoffs Stage | BO3 | FNC 0-2 NRG (NRG 14-12 Ascent) (NRG 13-5 Abyss) | PRX 0-1 DRX (DRX 15-13 Ascent),0
w cypher,0
CMON PRX SEND EM HOME,0
CYPHERRRRRRRRRRR,1
how did cypher get there,0
cypherrr,1
Dw if gen.g was here this game would have been over,1
!bracket,0
@SolarGG_ Check Out The League Standings: https://valorantesports.com/en-US/tournament/113482263742879102/stage/113482431147251336,0
patmen doing everything to throw,0
come on prx,0
vlrntSpark vlrntSpark vlrntSpark vlrntSpark vlrntSpark,0
gg ͏,0
gg,0
OOOOOOHHH LFGGGG,0
GG,0
so gg,0
J0nggg KEKW,0
YESSSS,0
ggs,0
gg,0
KEKW,0
gg,0
gg,0
1 lagi lesgooo,0
o7,1
???,1
nice,0
ggs,0
gg,0
joshsekiWait joshsekiWait joshsekiWait joshsekiWait,0
NOOOOOOOOOOOOOOOO,0
DRX WON GUYS YALL BEHIND,0
gg,0
gg,0
GG,0
OMEGALUL,0
gg,0
yea gg.,0
AYAYAY,0
GG,0
????,0
gg,0
GGS,0
bruh.,0
CHOKEEEEEEEEEEEEEEEEEEEEEEEE,0
SOMETHINGGGGGG??????????,0
lol,0
gg,0
something trash,0
WTF,0
VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo VoHiYo,0
no comebaxk,0
???,0
???,0
gg,0
vlrntWHAAAT vlrntWHAAAT vlrntWHAAAT,0
Ggs,0
niceeeeeee,0
LMFAOOOO,0
gg,0
bruhhh,0
gg,0
DRX DRX DRX,0
bro,0
gg,0
Yep we cooked,0
Gg,0
something???,0
GGGGG,0
gg,0
Go home prx,0
Gg,0
xdd gg,0
lmao ͏,0
lolers,0
scripted,0
welp,0
GEE GEEE,0
vlrntWHAAAT,0
GG,0
gg,0
byeee,0
LMAOOOO GG,0
ggs nt,0
dude im gonna blow up,0
ww line leader,0
????,0
Lacy?,0
nah,0
:p,0
pfft,0
LOL,0
:(,0
LOL,0
yonose,0
chalked,0
nsh,0
LOL,0
pfft,0
jasont2SAJ,0
@GraphJC stupid fucking question,0
isnt he getting out on halloween?,0
cte,0
some one gift me daddy,0
GIVE HIM A COSTUME,0
i don’t think so,0
eShrug,0
for 25k fuck halloween,0
everyday is halloween in england,0
mmm,0
@josherax lacy cam man,0
they don’t do Halloween in the UK,0
just release him on halloween,0
this is good for him,0
@ssamntha pfft,0
mods cant get me :p,0
NAH CANT STAND FOR THAT,0
should’ve thought of that before he did it,0
imGlitch,0
his costume is the prisoner outfit,0
lmao,0
it was made in the uk LOL,0
w,0
he ain’t 10 he don’t need halloween,0
hello !,0
@ssamntha LL Admin abuse,0
ww ADA,0
LMFAO,0
LUL,0
LO,0
HES GOT A CACTUS,0
lmaoooooooo,0
??,0
wait I been at work restart the stream,0
@ssamntha deco do something shes abusing her power,0
LOL,0
LOL ͏,0
NEW FAZE MEMBER!?,0
@lgzlive ome20,0
go to rons room,0
LOL,0
@nota_lawyer i'm not a part of this chat lil bro,0
LOL ͏,0
@Erkii1 RT,0
@ssamntha fuck up,0
lmaooo,0
ok,0
@ssamntha ome104,0
@Erkii1 Dapmeup,0
@PR_GhosTz_ thanks,0
@erkii1 no hes nice,0
she never coming back,0
go to rons room,0
ok .,0
W Hostage,0
ok.,0
L DREW FR,0
pfft,0
W rizz,0
ok..,0
RED 40 MUKBANG,0
anga,0
roght deco,0
ok …,0
LOL,0
LOL ͏,0
WW RED40 SEGMENT,0
red 40 mukbang,0
sideeye,0
LOL,0
LMFAOO,0
LOL,0
is dilky doing po,0
yo can I get a gift before po,0
WW RED40,0
LOL,0
she do be abusing her power deco help,0
W 40,0
Hi,0
@Erkii1 mwah,1
WW red 40,0
WW Pre Death,0
ragebait,0
this bitch fine,0
THIS mf 😭,0
it’s only because ik how it is when you ain’t got the pape fr but I used to watch every Ad tho because ik it was supporting bro perc,0
Chibu looking that a legit boxer,0
disqualifed,1
that mf jumping out,0
loose mouth ahh,1
Santana's is patient,0
it like two fat nigga fight over two giants Mac burger cuhh🤣🤣🤣🤣🤣🤣🤣🤣,0
Put hot sauce on his mouthpiece he'll keep it in,0
that was the slowest jab ever lmao,0
@oofbackup Nah I get it 😂😂 I’m just being a dick lol,1
@IRISHYSHANE17 🤣,0
w,0
keep it tight now,0
w chibu,0
this ramen w 2 seasoning packs hitting hard,0
tos,0
oh yeaa t up chibu,0
toss,0
Damnnn…,0
tos,0
hell nahhh,0
mods,0
@percalmighty lmao I’m knowing,1
tos,0
Mr main event,0
fat ass chibu pushing,0
that mouthpiece ass,0
chi is put that George Lopez too sleep cuhh,0
Not my boy Dante!!,0
deduct a point next time,0
Lmao,0
he really tryna kill him…. No GTA…,0
Cant breathe properly,0
nigga buying time to get a breather,0
busted his shii in,0
damn,0
🫢,0
ahh,0
I feel bad this is bad,0
YUUUUH,0
oooo,0
DONT RUN,0
his is crazy,0
sumbody gift me a sub?,0
